rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
26,Ruby,linguist,11180,4194,Ruby,https://github.com/github-linguist/linguist,github-linguist,98,2023-07-26T02:07:15Z,"Language Savant. If your repository's language is being reported incorrectly, send us a pull request!"
27,Ruby,faker,10842,3125,Ruby,https://github.com/faker-ruby/faker,faker-ruby,11,2023-07-25T23:20:45Z,"A library for generating fake data such as names, addresses, and phone numbers."
28,Ruby,Learning-SICP,10512,1522,Ruby,https://github.com/DeathKing/Learning-SICP,DeathKing,1,2022-02-27T13:57:02Z,MIT视频公开课《计算机程序的构造和解释》中文化项目及课程学习资料搜集。
29,Ruby,liquid,10355,1353,Ruby,https://github.com/Shopify/liquid,Shopify,259,2023-07-25T16:43:58Z,"Liquid markup language. Safe, customer facing template language for flexible web apps. "
30,Ruby,capybara,9840,1448,Ruby,https://github.com/teamcapybara/capybara,teamcapybara,7,2023-07-23T22:57:52Z,Acceptance test framework for web applications
31,Ruby,activeadmin,9362,3333,Ruby,https://github.com/activeadmin/activeadmin,activeadmin,7,2023-07-26T05:05:12Z,The administration framework for Ruby on Rails applications.
32,Ruby,octopress,9344,2685,Ruby,https://github.com/imathis/octopress,imathis,176,2022-05-29T06:22:05Z,Octopress is an obsessively designed framework for Jekyll blogging. It’s easy to configure and easy to deploy. Sweet huh?
33,Ruby,resque,9333,1677,Ruby,https://github.com/resque/resque,resque,60,2023-07-21T08:19:58Z,"Resque is a Redis-backed Ruby library for creating background jobs, placing them on multiple queues, and processing them later."
34,Ruby,guides,9311,1374,Ruby,https://github.com/thoughtbot/guides,thoughtbot,0,2023-07-17T13:51:10Z,A guide for programming in style.
35,Ruby,bourbon,9110,902,Ruby,https://github.com/thoughtbot/bourbon,thoughtbot,4,2023-07-06T13:07:01Z,A Lightweight Sass Tool Set
36,Ruby,carrierwave,8779,1654,Ruby,https://github.com/carrierwaveuploader/carrierwave,carrierwaveuploader,36,2023-07-24T14:43:59Z,"Classier solution for file uploads for Rails, Sinatra and other Ruby web frameworks"
37,Ruby,whenever,8720,734,Ruby,https://github.com/javan/whenever,javan,68,2023-04-27T13:36:32Z,Cron jobs in Ruby
38,Ruby,simple_form,8125,1320,Ruby,https://github.com/heartcombo/simple_form,heartcombo,27,2023-03-09T15:11:27Z,"Forms made easy for Rails! It's tied to a simple DSL, with no opinion on markup."
39,Ruby,pundit,7985,619,Ruby,https://github.com/varvet/pundit,varvet,13,2023-07-17T16:07:26Z,Minimal authorization through OO design and pure Ruby classes
40,Ruby,how-to-contribute-to-open-source,7931,1691,Ruby,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,freeCodeCamp,32,2023-07-26T07:44:19Z,A guide to contributing to open source
41,Ruby,simple_form,8125,1320,Ruby,https://github.com/heartcombo/simple_form,heartcombo,27,2023-03-09T15:11:27Z,"Forms made easy for Rails! It's tied to a simple DSL, with no opinion on markup."
42,Ruby,pundit,7985,619,Ruby,https://github.com/varvet/pundit,varvet,13,2023-07-17T16:07:26Z,Minimal authorization through OO design and pure Ruby classes
43,Ruby,how-to-contribute-to-open-source,7931,1691,Ruby,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,freeCodeCamp,32,2023-07-26T07:44:19Z,A guide to contributing to open source
44,Ruby,factory_bot,7813,2642,Ruby,https://github.com/thoughtbot/factory_bot,thoughtbot,37,2023-07-22T00:21:25Z,A library for setting up Ruby objects as test data.
45,Ruby,rails_admin,7777,2242,Ruby,https://github.com/railsadminteam/rails_admin,railsadminteam,181,2023-07-12T16:42:57Z,RailsAdmin is a Rails engine that provides an easy-to-use interface for managing your data
46,Ruby,wpscan,7696,1221,Ruby,https://github.com/wpscanteam/wpscan,wpscanteam,46,2023-07-11T13:25:02Z,WPScan WordPress security scanner. Written for security professionals and blog maintainers to test the security of their WordPress websites. Contact us via contact@wpscan.com
47,Ruby,puma,7451,1405,Ruby,https://github.com/puma/puma,puma,45,2023-07-23T23:30:42Z,A Ruby/Rack web server built for parallelism
48,Ruby,chef,7274,2584,Ruby,https://github.com/chef/chef,chef,397,2023-07-25T21:44:15Z,"Chef Infra, a powerful automation platform that transforms infrastructure into code automating how infrastructure is configured, deployed and managed across any environment, at any scale"
49,Ruby,jazzy,7264,416,Ruby,https://github.com/realm/jazzy,realm,82,2023-06-25T08:43:59Z,Soulful docs for Swift & Objective-C
50,Ruby,github-changelog-generator,7144,884,Ruby,https://github.com/github-changelog-generator/github-changelog-generator,github-changelog-generator,144,2023-03-17T06:30:06Z,"Automatically generate change log from your tags, issues, labels and pull requests on GitHub."
51,Ruby,openproject,7112,1915,Ruby,https://github.com/opf/openproject,opf,0,2023-07-26T08:56:14Z,OpenProject is the leading open source project management software.
52,Ruby,pghero,7042,415,Ruby,https://github.com/ankane/pghero,ankane,3,2023-07-04T13:00:38Z,A performance dashboard for Postgres
53,Ruby,puppet,7026,2275,Ruby,https://github.com/puppetlabs/puppet,puppetlabs,0,2023-07-26T07:29:52Z,Server automation framework and application
54,Ruby,scientist,7012,514,Ruby,https://github.com/github/scientist,github,9,2023-06-29T22:49:26Z,:microscope: A Ruby library for carefully refactoring critical paths.
55,Ruby,middleman,6956,758,Ruby,https://github.com/middleman/middleman,middleman,11,2023-07-24T11:35:54Z,Hand-crafted frontend development
56,Ruby,dotfiles,6919,1441,Ruby,https://github.com/skwp/dotfiles,skwp,0,2023-03-22T08:09:31Z,"YADR - The best vim,git,zsh plugins and the cleanest vimrc you've ever seen"
57,Ruby,bullet,6854,405,Ruby,https://github.com/flyerhzm/bullet,flyerhzm,98,2023-07-19T01:42:24Z,help to kill N+1 queries and unused eager loading
58,Ruby,better_errors,6825,454,Ruby,https://github.com/BetterErrors/better_errors,BetterErrors,42,2023-06-14T18:06:32Z,Better error page for Rack apps
59,Ruby,nodejs-learning-guide,6765,1231,Ruby,https://github.com/chyingp/nodejs-learning-guide,chyingp,3,2022-03-24T13:26:04Z,"Nodejs学习笔记以及经验总结，公众号""程序猿小卡"""
60,Ruby,brakeman,6702,739,Ruby,https://github.com/presidentbeef/brakeman,presidentbeef,89,2023-07-21T07:23:16Z,A static analysis security vulnerability scanner for Ruby on Rails applications
61,Ruby,dotfiles,6919,1441,Ruby,https://github.com/skwp/dotfiles,skwp,0,2023-03-22T08:09:31Z,"YADR - The best vim,git,zsh plugins and the cleanest vimrc you've ever seen"
62,Ruby,better_errors,6825,454,Ruby,https://github.com/BetterErrors/better_errors,BetterErrors,42,2023-06-14T18:06:32Z,Better error page for Rack apps
63,Ruby,nodejs-learning-guide,6765,1231,Ruby,https://github.com/chyingp/nodejs-learning-guide,chyingp,3,2022-03-24T13:26:04Z,"Nodejs学习笔记以及经验总结，公众号""程序猿小卡"""
64,Ruby,brakeman,6702,739,Ruby,https://github.com/presidentbeef/brakeman,presidentbeef,89,2023-07-21T07:23:16Z,A static analysis security vulnerability scanner for Ruby on Rails applications
65,Ruby,pry,6629,612,Ruby,https://github.com/pry/pry,pry,145,2023-07-17T01:20:19Z,A runtime developer console and IRB alternative with powerful introspection capabilities.
66,Ruby,paper_trail,6568,877,Ruby,https://github.com/paper-trail-gem/paper_trail,paper-trail-gem,6,2023-07-08T20:13:42Z,Track changes to your rails models
67,Ruby,dotenv,6348,509,Ruby,https://github.com/bkeepers/dotenv,bkeepers,7,2023-06-15T18:36:12Z,A Ruby gem to load environment variables from `.env`. 
68,Ruby,css-only-chat,6310,274,Ruby,https://github.com/kkuchta/css-only-chat,kkuchta,6,2022-03-30T23:08:38Z,A truly monstrous async web chat using no JS whatsoever on the frontend
69,Ruby,cancan,6297,803,Ruby,https://github.com/ryanb/cancan,ryanb,200,2021-12-11T21:39:34Z,Authorization Gem for Ruby on Rails.
70,Ruby,geocoder,6214,1200,Ruby,https://github.com/alexreisner/geocoder,alexreisner,34,2023-07-04T21:49:19Z,Complete Ruby geocoding solution.
71,Ruby,guard,6191,508,Ruby,https://github.com/guard/guard,guard,60,2022-12-26T11:58:08Z,Guard is a command line tool to easily handle events on file system modifications.
72,Ruby,chartkick,6136,555,Ruby,https://github.com/ankane/chartkick,ankane,6,2023-07-24T22:12:19Z,Create beautiful JavaScript charts with one line of Ruby
73,Ruby,synx,6092,285,Ruby,https://github.com/venmo/synx,venmo,52,2019-07-18T23:40:39Z,A command-line tool that reorganizes your Xcode project folder to match your Xcode groups
74,Ruby,hanami,6085,544,Ruby,https://github.com/hanami/hanami,hanami,11,2023-07-23T09:25:22Z,"The web, with simplicity."
75,Ruby,friendly_id,6016,594,Ruby,https://github.com/norman/friendly_id,norman,22,2023-06-27T19:17:29Z,FriendlyId is the “Swiss Army bulldozer” of slugging and permalink plugins for ActiveRecord. It allows you to create pretty URL’s and work with human-friendly strings as if they were numeric ids for ActiveRecord models.
76,Ruby,progit,5979,2474,Ruby,https://github.com/progit/progit,progit,0,2019-04-04T07:17:36Z,"Pro Git Book Content, 1st Edition - This content is deprecated. See 2nd edition at [progit2](https://github.com/progit/progit2)"
77,Ruby,foreman,5887,635,Ruby,https://github.com/ddollar/foreman,ddollar,49,2023-04-22T15:59:28Z,Manage Procfile-based applications
78,Ruby,will_paginate,5699,890,Ruby,https://github.com/mislav/will_paginate,mislav,40,2023-07-19T20:29:17Z,Pagination library for Rails and other Ruby applications
79,Ruby,httparty,5691,974,Ruby,https://github.com/jnunemaker/httparty,jnunemaker,37,2023-05-02T21:23:56Z,:tada: Makes http fun again!
80,Ruby,markup,5669,3634,Ruby,https://github.com/github/markup,github,247,2023-07-10T01:35:23Z,Determines which markup library to use to render a content file (e.g. README) on GitHub
81,Ruby,friendly_id,6016,594,Ruby,https://github.com/norman/friendly_id,norman,22,2023-06-27T19:17:29Z,FriendlyId is the “Swiss Army bulldozer” of slugging and permalink plugins for ActiveRecord. It allows you to create pretty URL’s and work with human-friendly strings as if they were numeric ids for ActiveRecord models.
82,Ruby,mailcatcher,6000,566,Ruby,https://github.com/sj26/mailcatcher,sj26,27,2023-07-11T21:47:26Z,Catches mail and serves it through a dream.
83,Ruby,progit,5979,2474,Ruby,https://github.com/progit/progit,progit,0,2019-04-04T07:17:36Z,"Pro Git Book Content, 1st Edition - This content is deprecated. See 2nd edition at [progit2](https://github.com/progit/progit2)"
84,Ruby,will_paginate,5699,890,Ruby,https://github.com/mislav/will_paginate,mislav,40,2023-07-19T20:29:17Z,Pagination library for Rails and other Ruby applications
85,Ruby,httparty,5691,974,Ruby,https://github.com/jnunemaker/httparty,jnunemaker,37,2023-05-02T21:23:56Z,:tada: Makes http fun again!
86,Ruby,maximum-awesome,5685,986,Ruby,https://github.com/square/maximum-awesome,square,26,2023-02-26T02:23:50Z,Config files for vim and tmux.
87,Ruby,markup,5669,3634,Ruby,https://github.com/github/markup,github,247,2023-07-10T01:35:23Z,Determines which markup library to use to render a content file (e.g. README) on GitHub
88,Ruby,administrate,5644,1091,Ruby,https://github.com/thoughtbot/administrate,thoughtbot,75,2023-07-21T16:20:20Z,A Rails engine that helps you put together a super-flexible admin dashboard.
89,Ruby,vcr,5610,508,Ruby,https://github.com/vcr/vcr,vcr,71,2023-06-29T06:54:39Z,"Record your test suite's HTTP interactions and replay them during future test runs for fast, deterministic, accurate tests."
90,Ruby,lolcat,5555,208,Ruby,https://github.com/busyloop/lolcat,busyloop,24,2022-01-29T04:22:19Z,Rainbows and unicorns!
91,Ruby,fast-ruby,5543,379,Ruby,https://github.com/fastruby/fast-ruby,fastruby,26,2023-06-17T01:12:54Z,:dash: Writing Fast Ruby :heart_eyes: -- Collect Common Ruby idioms.
92,Ruby,faraday,5514,967,Ruby,https://github.com/lostisland/faraday,lostisland,31,2023-07-25T09:35:05Z,"Simple, but flexible HTTP client library, with support for multiple backends."
93,Ruby,concurrent-ruby,5511,412,Ruby,https://github.com/ruby-concurrency/concurrent-ruby,ruby-concurrency,42,2023-07-17T09:34:24Z,"Modern concurrency tools including agents, futures, promises, thread pools, supervisors, and more. Inspired by Erlang, Clojure, Scala, Go, Java, JavaScript, and classic concurrency patterns."
94,Ruby,t,5423,425,Ruby,https://github.com/sferik/t,sferik,145,2023-07-20T21:24:06Z,A command-line power tool for Twitter.
95,Ruby,cancancan,5390,625,Ruby,https://github.com/CanCanCommunity/cancancan,CanCanCommunity,41,2023-04-03T06:11:02Z,The authorization Gem for Ruby on Rails.
96,Ruby,rack-attack,5350,341,Ruby,https://github.com/rack/rack-attack,rack,3,2023-07-26T04:39:53Z,Rack middleware for blocking & throttling
97,Ruby,webpacker,5327,1486,Ruby,https://github.com/rails/webpacker,rails,1,2023-07-18T20:10:49Z,Use Webpack to manage app-like JavaScript modules in Rails
98,Ruby,active_model_serializers,5288,1409,Ruby,https://github.com/rails-api/active_model_serializers,rails-api,155,2023-07-07T13:19:59Z,ActiveModel::Serializer implementation and Rails hooks
99,Ruby,graphql-ruby,5256,1340,Ruby,https://github.com/rmosolgo/graphql-ruby,rmosolgo,84,2023-07-25T20:43:46Z,Ruby implementation of GraphQL 
100,Ruby,slim,5226,507,Ruby,https://github.com/slim-template/slim,slim-template,26,2023-06-21T17:28:04Z,Slim is a template language whose goal is to reduce the syntax to the essential parts without becoming cryptic.
1,Rust,deno,90189,4942,Rust,https://github.com/denoland/deno,denoland,1372,2023-07-26T02:54:16Z,A modern runtime for JavaScript and TypeScript.
2,Rust,rust,83813,11137,Rust,https://github.com/rust-lang/rust,rust-lang,8995,2023-07-26T08:59:04Z,Empowering everyone to build reliable and efficient software.
3,Rust,tauri,66886,1909,Rust,https://github.com/tauri-apps/tauri,tauri-apps,472,2023-07-26T03:41:36Z,"Build smaller, faster, and more secure desktop applications with a web frontend."
4,Rust,alacritty,47811,2820,Rust,https://github.com/alacritty/alacritty,alacritty,292,2023-07-26T00:37:46Z,"A cross-platform, OpenGL terminal emulator."
5,Rust,rustdesk,44577,4645,Rust,https://github.com/rustdesk/rustdesk,rustdesk,70,2023-07-26T02:42:30Z,Virtual / remote desktop infrastructure for everyone! Open source TeamViewer / Citrix alternative.
6,Rust,bat,42151,1119,Rust,https://github.com/sharkdp/bat,sharkdp,202,2023-07-21T14:48:40Z,A cat(1) clone with wings.
7,Rust,rustlings,40474,7294,Rust,https://github.com/rust-lang/rustlings,rust-lang,103,2023-07-25T22:50:24Z,:crab: Small exercises to get you used to reading and writing Rust code!
8,Rust,ChatGPT,39536,4692,Rust,https://github.com/lencx/ChatGPT,lencx,440,2023-07-20T05:34:44Z,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
9,Rust,ripgrep,39103,1737,Rust,https://github.com/BurntSushi/ripgrep,BurntSushi,137,2023-07-24T10:49:54Z,ripgrep recursively searches directories for a regex pattern while respecting your gitignore
10,Rust,meilisearch,37828,1390,Rust,https://github.com/meilisearch/meilisearch,meilisearch,117,2023-07-25T16:34:50Z,"A lightning-fast search engine that fits effortlessly into your apps, websites, and workflow."
11,Rust,awesome-rust,35925,2287,Rust,https://github.com/rust-unofficial/awesome-rust,rust-unofficial,10,2023-07-25T09:17:00Z,A curated list of Rust code and resources.
12,Rust,starship,35290,1510,Rust,https://github.com/starship/starship,starship,439,2023-07-26T04:15:44Z,"☄🌌️  The minimal, blazing-fast, and infinitely customizable prompt for any shell!"
13,Rust,fd,28248,724,Rust,https://github.com/sharkdp/fd,sharkdp,79,2023-07-23T11:12:26Z,"A simple, fast and user-friendly alternative to 'find'"
14,Rust,swc,28025,1029,Rust,https://github.com/swc-project/swc,swc-project,302,2023-07-26T06:01:26Z,Rust-based platform for the Web
15,Rust,vaultwarden,26408,1337,Rust,https://github.com/dani-garcia/vaultwarden,dani-garcia,7,2023-07-25T15:34:54Z,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs"
16,Rust,lapce,26348,790,Rust,https://github.com/lapce/lapce,lapce,623,2023-07-26T01:15:09Z,Lightning-fast and Powerful Code Editor written in Rust
17,Rust,nushell,25673,1292,Rust,https://github.com/nushell/nushell,nushell,932,2023-07-26T07:34:49Z,A new type of shell
18,Rust,bevy,25000,2521,Rust,https://github.com/bevyengine/bevy,bevyengine,1110,2023-07-26T06:27:53Z,A refreshingly simple data-driven game engine built in Rust
19,Rust,tools,23928,697,Rust,https://github.com/rome/tools,rome,92,2023-07-26T08:59:30Z,"Unified developer tools for JavaScript, TypeScript, and the web"
20,Rust,helix,23682,1683,Rust,https://github.com/helix-editor/helix,helix-editor,820,2023-07-26T01:08:20Z,A post-modern modal text editor.
21,Rust,exa,22236,650,Rust,https://github.com/ogham/exa,ogham,274,2023-07-24T05:58:52Z,A modern replacement for ‘ls’.
22,Rust,turbo,22206,1492,Rust,https://github.com/vercel/turbo,vercel,421,2023-07-26T08:21:54Z,"Incremental bundler and build system optimized for JavaScript and TypeScript, written in Rust – including Turbopack and Turborepo."
23,Rust,firecracker,22086,1581,Rust,https://github.com/firecracker-microvm/firecracker,firecracker-microvm,111,2023-07-26T08:38:45Z,Secure and fast microVMs for serverless computing.
24,Rust,sway,21623,1077,Rust,https://github.com/FuelLabs/sway,FuelLabs,505,2023-07-26T00:18:43Z,🌴 Empowering everyone to build reliable and efficient smart contracts.
25,Rust,surrealdb,21587,603,Rust,https://github.com/surrealdb/surrealdb,surrealdb,239,2023-07-26T08:31:09Z,"A scalable, distributed, collaborative, document-graph database, for the realtime web"
26,Rust,tokio,21404,1977,Rust,https://github.com/tokio-rs/tokio,tokio-rs,257,2023-07-25T12:58:15Z,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ..."
27,Rust,spacedrive,21197,737,Rust,https://github.com/spacedriveapp/spacedrive,spacedriveapp,25,2023-07-26T09:03:24Z,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust."
28,Rust,Rocket,21084,1437,Rust,https://github.com/SergioBenitez/Rocket,SergioBenitez,47,2023-07-11T22:00:23Z,A web framework for Rust.
29,Rust,iced,19946,871,Rust,https://github.com/iced-rs/iced,iced-rs,171,2023-07-26T00:44:09Z,"A cross-platform GUI library for Rust, inspired by Elm"
30,Rust,xi-editor,19727,715,Rust,https://github.com/xi-editor/xi-editor,xi-editor,132,2023-06-06T18:32:58Z,A modern editor with a backend written in Rust.
31,Rust,typst,19557,473,Rust,https://github.com/typst/typst,typst,498,2023-07-26T02:15:38Z,A new markup-based typesetting system that is powerful and easy to learn.
32,Rust,polars,18836,1039,Rust,https://github.com/pola-rs/polars,pola-rs,900,2023-07-26T09:02:07Z,"Fast multi-threaded, hybrid-out-of-core query engine focussing on DataFrame front-ends"
33,Rust,comprehensive-rust,18560,1013,Rust,https://github.com/google/comprehensive-rust,google,58,2023-07-26T09:02:47Z,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.
34,Rust,sonic,18409,540,Rust,https://github.com/valeriansaliou/sonic,valeriansaliou,59,2023-07-11T09:09:05Z,"🦔 Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM."
35,Rust,actix-web,18124,1527,Rust,https://github.com/actix/actix-web,actix,128,2023-07-25T23:14:48Z,"Actix Web is a powerful, pragmatic, and extremely fast web framework for Rust."
36,Rust,delta,18008,309,Rust,https://github.com/dandavison/delta,dandavison,168,2023-07-24T06:43:48Z,"A syntax-highlighting pager for git, diff, and grep output"
37,Rust,v86,17985,1285,Rust,https://github.com/copy/v86,copy,103,2023-07-01T20:57:36Z,"x86 virtualization in your browser, recompiling x86 to wasm on the fly"
38,Rust,relay,17858,1835,Rust,https://github.com/facebook/relay,facebook,443,2023-07-25T23:43:00Z,Relay is a JavaScript framework for building data-driven React applications.
39,Rust,Pake,17280,2098,Rust,https://github.com/tw93/Pake,tw93,3,2023-07-26T07:27:55Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
40,Rust,rust-course,16969,1482,Rust,https://github.com/sunface/rust-course,sunface,38,2023-07-26T06:40:20Z,"“连续六年成为全世界最受喜爱的语言，无 GC 也无需手动内存管理、极高的性能和安全性、过程/OO/函数式编程、优秀的包管理、JS 未来基石"" — 工作之余的第二语言来试试 Rust 吧。<<Rust语言圣经>>拥有全面且深入的讲解、生动贴切的示例、德芙般丝滑的内容，甚至还有JS程序员关注的 WASM 和 Deno 等专题。这可能是目前最用心的 Rust 中文学习教程 / Book "
41,Rust,Rust,16738,1659,Rust,https://github.com/TheAlgorithms/Rust,TheAlgorithms,4,2023-07-26T06:49:09Z, All Algorithms implemented in Rust 
42,Rust,diem,16696,2621,Rust,https://github.com/diem/diem,diem,351,2023-07-26T05:31:55Z,Diem’s mission is to build a trusted and innovative financial network that empowers people and businesses around the world.
43,Rust,hyperfine,16632,284,Rust,https://github.com/sharkdp/hyperfine,sharkdp,34,2023-07-24T20:55:29Z,A command-line benchmarking tool
44,Rust,ruff,16421,512,Rust,https://github.com/astral-sh/ruff,astral-sh,371,2023-07-26T08:49:28Z,"An extremely fast Python linter, written in Rust."
45,Rust,cube,15889,1604,Rust,https://github.com/cube-js/cube,cube-js,515,2023-07-25T19:23:14Z,📊  Cube — The Semantic Layer for Building Data Applications
46,Rust,wasmer,15876,678,Rust,https://github.com/wasmerio/wasmer,wasmerio,249,2023-07-26T06:03:36Z,"🚀 The leading WebAssembly Runtime supporting WASIX, WASI and Emscripten"
47,Rust,egui,15779,1129,Rust,https://github.com/emilk/egui,emilk,454,2023-07-25T13:40:36Z,egui: an easy-to-use immediate mode GUI in Rust that runs on both web and native
48,Rust,RustPython,15328,1054,Rust,https://github.com/RustPython/RustPython,RustPython,277,2023-07-23T14:53:15Z,A Python Interpreter written in Rust
49,Rust,spotify-tui,15258,468,Rust,https://github.com/Rigellute/spotify-tui,Rigellute,237,2023-07-25T18:01:11Z,Spotify for the terminal written in Rust 🚀
50,Rust,difftastic,15197,244,Rust,https://github.com/Wilfred/difftastic,Wilfred,116,2023-07-25T05:39:17Z,a structural diff that understands syntax 🟥🟩
51,Rust,coreutils,14943,1065,Rust,https://github.com/uutils/coreutils,uutils,215,2023-07-26T02:10:06Z,Cross-platform Rust rewrite of the GNU coreutils
52,Rust,fuel-core,14729,549,Rust,https://github.com/FuelLabs/fuel-core,FuelLabs,108,2023-07-26T00:32:10Z,Rust full node implementation of the Fuel v2 protocol.
53,Rust,anki,14628,1760,Rust,https://github.com/ankitects/anki,ankitects,128,2023-07-25T23:35:04Z,Anki for desktop computers
54,Rust,mdBook,14379,1427,Rust,https://github.com/rust-lang/mdBook,rust-lang,380,2023-07-26T01:27:24Z,Create book from markdown files. Like Gitbook but implemented in Rust
55,Rust,vector,14013,1150,Rust,https://github.com/vectordotdev/vector,vectordotdev,1529,2023-07-26T02:20:12Z,A high-performance observability data pipeline.
56,Rust,gitui,13625,432,Rust,https://github.com/extrawurst/gitui,extrawurst,115,2023-07-25T20:12:06Z,Blazing 💥 fast terminal-ui for git written in rust 🦀
57,Rust,tikv,13386,1981,Rust,https://github.com/tikv/tikv,tikv,1085,2023-07-26T08:08:47Z,"Distributed transactional key-value database, originally created to complement TiDB"
58,Rust,navi,13148,477,Rust,https://github.com/denisidoro/navi,denisidoro,50,2023-05-15T11:56:48Z,An interactive cheatsheet tool for the command-line
59,Rust,carbonyl,13078,284,Rust,https://github.com/fathyb/carbonyl,fathyb,53,2023-04-16T13:45:12Z,Chromium running inside your terminal
60,Rust,zellij,13058,418,Rust,https://github.com/zellij-org/zellij,zellij-org,514,2023-07-25T20:23:42Z,A terminal workspace with batteries included
61,Rust,just,12895,311,Rust,https://github.com/casey/just,casey,194,2023-07-25T09:14:14Z,🤖 Just a command runner
62,Rust,ruffle,12821,671,Rust,https://github.com/ruffle-rs/ruffle,ruffle-rs,2872,2023-07-26T01:52:25Z,A Flash Player emulator written in Rust
63,Rust,wasmtime,12698,1038,Rust,https://github.com/bytecodealliance/wasmtime,bytecodealliance,531,2023-07-26T08:16:13Z,A fast and secure runtime for WebAssembly
64,Rust,fnm,12675,346,Rust,https://github.com/Schniz/fnm,Schniz,109,2023-07-26T05:28:52Z,"🚀 Fast and simple Node.js version manager, built in Rust"
65,Rust,tree-sitter,12615,863,Rust,https://github.com/tree-sitter/tree-sitter,tree-sitter,354,2023-07-25T21:48:38Z,An incremental parsing system for programming tools
66,Rust,book,12613,3007,Rust,https://github.com/rust-lang/book,rust-lang,214,2023-07-22T00:37:11Z,The Rust Programming Language
67,Rust,rust-analyzer,12370,1294,Rust,https://github.com/rust-lang/rust-analyzer,rust-lang,1357,2023-07-25T00:38:52Z,A Rust compiler front-end for IDEs
68,Rust,hyper,12264,1417,Rust,https://github.com/hyperium/hyper,hyperium,180,2023-07-25T12:36:14Z,An HTTP library for Rust
69,Rust,qdrant,11847,629,Rust,https://github.com/qdrant/qdrant,qdrant,78,2023-07-26T08:30:21Z,Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud https://cloud.qdrant.io/
70,Rust,clap,11688,941,Rust,https://github.com/clap-rs/clap,clap-rs,234,2023-07-24T18:17:03Z,"A full featured, fast Command Line Argument Parser for Rust"
71,Rust,lemmy,11630,787,Rust,https://github.com/LemmyNet/lemmy,LemmyNet,371,2023-07-26T01:30:54Z,🐀 A link aggregator and forum for the fediverse
72,Rust,static-analysis,11501,1265,Rust,https://github.com/analysis-tools-dev/static-analysis,analysis-tools-dev,1,2023-07-24T12:02:33Z,"⚙️ A curated list of static analysis (SAST) tools and linters for all programming languages, config files, build tools, and more. The focus is on tools which improve code quality."
73,Rust,czkawka,11346,305,Rust,https://github.com/qarmin/czkawka,qarmin,281,2023-07-10T06:36:04Z,"Multi functional app to find duplicates, empty folders, similar images etc."
74,Rust,zola,11278,814,Rust,https://github.com/getzola/zola,getzola,186,2023-07-25T22:07:30Z,A fast static site generator in a single binary with everything built-in. https://www.getzola.org
75,Rust,axum,11246,738,Rust,https://github.com/tokio-rs/axum,tokio-rs,19,2023-07-25T19:52:09Z,"Ergonomic and modular web framework built with Tokio, Tower, and Hyper"
76,Rust,zoxide,11224,389,Rust,https://github.com/ajeetdsouza/zoxide,ajeetdsouza,41,2023-07-26T07:45:52Z,A smarter cd command. Supports all major shells.
77,Rust,rust-raspberrypi-OS-tutorials,11216,675,Rust,https://github.com/rust-embedded/rust-raspberrypi-OS-tutorials,rust-embedded,3,2023-03-09T11:19:03Z,:books: Learn to write an embedded OS in Rust :crab:
78,Rust,leptos,10917,371,Rust,https://github.com/leptos-rs/leptos,leptos-rs,29,2023-07-25T22:15:41Z,Build fast web applications with Rust.
79,Rust,tui-rs,10784,498,Rust,https://github.com/fdehau/tui-rs,fdehau,96,2023-05-18T14:46:11Z,Build terminal user interfaces and dashboards using Rust
80,Rust,atuin,10756,294,Rust,https://github.com/ellie/atuin,ellie,122,2023-07-26T08:47:46Z,🐢 Magical shell history
81,Rust,diesel,10755,926,Rust,https://github.com/diesel-rs/diesel,diesel-rs,97,2023-07-25T18:21:58Z,"A safe, extensible ORM and Query Builder for Rust"
82,Rust,cargo,10699,2095,Rust,https://github.com/rust-lang/cargo,rust-lang,1384,2023-07-26T00:28:13Z,The Rust package manager
83,Rust,py-spy,10631,379,Rust,https://github.com/benfred/py-spy,benfred,118,2023-07-15T14:25:24Z,Sampling profiler for Python programs
84,Rust,universal-android-debloater,10564,652,Rust,https://github.com/0x192/universal-android-debloater,0x192,299,2023-07-24T08:12:12Z,"Cross-platform GUI written in Rust using ADB to debloat non-rooted android devices. Improve your privacy, the security and battery life of your device."
85,Rust,solana,10510,3102,Rust,https://github.com/solana-labs/solana,solana-labs,677,2023-07-26T08:40:05Z,"Web-Scale Blockchain for fast, secure, scalable, decentralized apps and marketplaces."
86,Rust,Infinite-Storage-Glitch,10483,829,Rust,https://github.com/DvorakDwarf/Infinite-Storage-Glitch,DvorakDwarf,0,2023-03-16T15:15:35Z,"ISG lets you use YouTube as cloud storage for ANY files, not just video"
