rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
63,Scala,finatra,2271,419,Scala,https://github.com/twitter/finatra,twitter,12,2023-09-22T14:19:00Z,"Fast, testable, Scala services built on TwitterServer and Finagle"
64,Scala,algebird,2270,353,Scala,https://github.com/twitter/algebird,twitter,72,2023-09-24T07:53:48Z,Abstract Algebra for Scala
65,Scala,fs2,2265,583,Scala,https://github.com/typelevel/fs2,typelevel,72,2023-10-12T10:03:42Z,"Compositional, streaming I/O library for Scala"
66,Scala,s3_website,2257,192,Scala,https://github.com/laurilehmijoki/s3_website,laurilehmijoki,71,2023-03-23T05:42:25Z,"Manage an S3 website: sync, deliver via CloudFront, benefit from advanced S3 website features."
67,Scala,gizzard,2248,215,Scala,https://github.com/twitter-archive/gizzard,twitter-archive,0,2017-03-16T23:21:54Z,[Archived] A flexible sharding framework for creating eventually-consistent distributed datastores
68,Scala,TransmogrifAI,2214,396,Scala,https://github.com/salesforce/TransmogrifAI,salesforce,35,2023-09-29T22:18:41Z,"TransmogrifAI (pronounced trăns-mŏgˈrə-fī) is an AutoML library for building modular, reusable, strongly typed machine learning workflows on Apache Spark with minimal hand-tuning"
69,Scala,summingbird,2138,271,Scala,https://github.com/twitter/summingbird,twitter,148,2022-01-19T17:31:02Z,Streaming MapReduce with Scalding and Storm
70,Scala,zio-quill,2134,344,Scala,https://github.com/zio/zio-quill,zio,283,2023-10-11T10:56:14Z,Compile-time Language Integrated Queries for Scala
71,Scala,scaloid,2097,166,Scala,https://github.com/pocorall/scaloid,pocorall,17,2018-08-07T08:10:53Z,Scaloid makes your Android code easy to understand and maintain.
72,Scala,doobie,2086,350,Scala,https://github.com/tpolecat/doobie,tpolecat,139,2023-10-08T18:52:54Z,Functional JDBC layer for Scala.
73,Scala,SZT-bigdata,1977,587,Scala,https://github.com/geekyouth/SZT-bigdata,geekyouth,13,2022-12-07T10:38:13Z,深圳地铁大数据客流分析系统🚇🚄🌟
74,Scala,coursier,1976,296,Scala,https://github.com/coursier/coursier,coursier,331,2023-10-04T13:31:48Z,Pure Scala Artifact Fetching
75,Scala,textteaser,1971,281,Scala,https://github.com/MojoJolo/textteaser,MojoJolo,6,2018-02-07T06:42:57Z,TextTeaser is an automatic summarization algorithm.
76,Scala,sangria,1957,223,Scala,https://github.com/sangria-graphql/sangria,sangria-graphql,52,2023-10-12T14:58:26Z,Scala GraphQL implementation
77,Scala,metals,1940,300,Scala,https://github.com/scalameta/metals,scalameta,235,2023-10-13T07:07:13Z,Scala language server with rich IDE features 🚀 
78,Scala,spark-cassandra-connector,1918,923,Scala,https://github.com/datastax/spark-cassandra-connector,datastax,0,2023-09-20T09:24:26Z,DataStax Connector for Apache Spark to Apache Cassandra
79,Scala,mill,1916,304,Scala,https://github.com/com-lihaoyi/mill,com-lihaoyi,99,2023-10-12T13:22:34Z,Your shiny new Java/Scala build tool!
80,Scala,monix,1909,254,Scala,https://github.com/monix/monix,monix,83,2023-10-04T16:43:41Z,"Asynchronous, Reactive Programming for Scala and Scala.js."
81,Scala,scalacheck,1900,408,Scala,https://github.com/typelevel/scalacheck,typelevel,51,2023-10-07T00:51:30Z,Property-based testing for Scala
82,Scala,metarank,1878,72,Scala,https://github.com/metarank/metarank,metarank,87,2023-10-09T08:54:35Z,"A low code Machine Learning personalized ranking service for articles, listings, search results, recommendations that boosts user engagement. A friendly Learn-to-Rank engine"
83,Scala,cats-effect,1865,491,Scala,https://github.com/typelevel/cats-effect,typelevel,161,2023-10-12T21:19:33Z,The pure asynchronous runtime for Scala
84,Scala,flix,1856,129,Scala,https://github.com/flix/flix,flix,421,2023-10-13T07:38:01Z,The Flix Programming Language
85,Scala,feathr,1853,253,Scala,https://github.com/feathr-ai/feathr,feathr-ai,137,2023-09-09T07:54:24Z,"Feathr – A scalable, unified data and AI engineering platform for enterprise"
86,Scala,graphcool-framework,1780,130,Scala,https://github.com/Graphcool/graphcool-framework,Graphcool,498,2020-09-04T16:57:58Z,
87,Scala,byzer-lang,1772,552,Scala,https://github.com/byzer-org/byzer-lang,byzer-org,111,2023-09-18T19:21:13Z,"Byzer (former MLSQL): A low-code open-source programming language for data pipeline, analytics and AI."
88,Scala,spire,1740,247,Scala,https://github.com/typelevel/spire,typelevel,129,2023-10-07T00:56:19Z,Powerful new number types and numeric abstractions for Scala.
89,Scala,kyuubi,1732,692,Scala,https://github.com/apache/kyuubi,apache,354,2023-10-13T08:49:44Z,Apache Kyuubi is a distributed and multi-tenant gateway to provide serverless SQL on data warehouses and lakehouses.
90,Scala,giter8,1717,230,Scala,https://github.com/foundweekends/giter8,foundweekends,44,2023-09-30T14:05:11Z,a command line tool to apply templates defined on GitHub 
91,Scala,refined,1652,156,Scala,https://github.com/fthomas/refined,fthomas,60,2023-10-08T16:20:58Z,Refinement types for Scala
92,Scala,elastic4s,1632,689,Scala,https://github.com/sksamuel/elastic4s,sksamuel,18,2023-10-06T18:41:03Z,"Elasticsearch Scala Client - Reactive, Non Blocking, Type Safe, HTTP Client"
93,Scala,scalajs-react,1617,243,Scala,https://github.com/japgolly/scalajs-react,japgolly,24,2023-09-04T21:20:27Z,Facebook's React on Scala.JS
94,Scala,Monocle,1604,202,Scala,https://github.com/optics-dev/Monocle,optics-dev,45,2023-10-13T04:37:01Z,Optics library for Scala
95,Scala,finch,1594,227,Scala,https://github.com/finagle/finch,finagle,38,2023-10-03T19:47:34Z,Scala combinator library for building Finagle HTTP services
96,Scala,Binding.scala,1580,109,Scala,https://github.com/ThoughtWorksInc/Binding.scala,ThoughtWorksInc,38,2023-10-08T00:06:36Z,Reactive data-binding for Scala
97,Scala,sbt-native-packager,1577,442,Scala,https://github.com/sbt/sbt-native-packager,sbt,133,2023-08-06T08:41:44Z,sbt Native Packager
98,Scala,Vale,1553,52,Scala,https://github.com/ValeLang/Vale,ValeLang,242,2023-09-03T00:47:43Z,Compiler for the Vale programming language - http://vale.dev/
99,Scala,almond,1548,238,Scala,https://github.com/almond-sh/almond,almond-sh,112,2023-10-10T13:30:10Z,A Scala kernel for Jupyter
100,Scala,goose,1528,354,Scala,https://github.com/GravityLabs/goose,GravityLabs,48,2017-04-18T08:29:34Z,Html Content / Article Extractor in Scala - open sourced from Gravity Labs 
1,Shell,ohmyzsh,163125,25586,Shell,https://github.com/ohmyzsh/ohmyzsh,ohmyzsh,163,2023-10-13T07:53:48Z,"🙃   A delightful community-driven (with 2,200+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community."
2,Shell,d3,106415,23361,Shell,https://github.com/d3/d3,d3,5,2023-10-12T23:19:58Z,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:"
3,Shell,papers-we-love,76972,5680,Shell,https://github.com/papers-we-love/papers-we-love,papers-we-love,14,2023-10-05T16:21:00Z,Papers from the computer science community to read and discuss.
4,Shell,nvm,70757,7507,Shell,https://github.com/nvm-sh/nvm,nvm-sh,339,2023-10-11T22:52:19Z,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions
5,Shell,node,63792,2199,Shell,https://github.com/base-org/node,base-org,1,2023-10-06T17:08:23Z,Everything required to run your own Base node
6,Shell,HowToCook,56382,7937,Shell,https://github.com/Anduin2017/HowToCook,Anduin2017,345,2023-10-11T08:42:43Z,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Chinese only).
7,Shell,pi-hole,43652,2542,Shell,https://github.com/pi-hole/pi-hole,pi-hole,29,2023-10-12T11:48:09Z,A black hole for Internet advertisements
8,Shell,leetcode-master,42592,10172,Shell,https://github.com/youngyangyang04/leetcode-master,youngyangyang04,132,2023-10-13T01:49:37Z,《代码随想录》LeetCode 刷题攻略：200道经典题目刷题顺序，共60w字的详细图解，视频难点剖析，50余张思维导图，支持C++，Java，Python，Go，JavaScript等多语言版本，从此算法学习不再迷茫！🔥🔥 来看看，你会发现相见恨晚！🚀 
9,Shell,powerlevel10k,39073,1977,Shell,https://github.com/romkatv/powerlevel10k,romkatv,28,2023-10-12T06:43:02Z,A Zsh theme
10,Shell,og-aws,34614,3794,Shell,https://github.com/open-guides/og-aws,open-guides,138,2022-12-12T09:49:19Z,📙 Amazon Web Services — a practical guide
11,Shell,acme.sh,33331,4476,Shell,https://github.com/acmesh-official/acme.sh,acmesh-official,873,2023-10-11T08:56:28Z,A pure Unix shell script implementing ACME client protocol
12,Shell,Docker-OSX,31789,1571,Shell,https://github.com/sickcodes/Docker-OSX,sickcodes,294,2023-08-06T01:20:06Z,Run macOS VM in a Docker! Run near native OSX-KVM in Docker! X11 Forwarding! CI/CD for OS X Security Research! Docker mac Containers.
13,Shell,dotfiles,29353,8812,Shell,https://github.com/mathiasbynens/dotfiles,mathiasbynens,139,2023-07-02T13:19:26Z,":wrench: .files, including ~/.macos — sensible hacker defaults for macOS"
14,Shell,programmer-job-blacklist,28350,1870,Shell,https://github.com/shengxinjing/programmer-job-blacklist,shengxinjing,150,2021-08-10T06:32:44Z,:see_no_evil:程序员找工作黑名单，换工作和当技术合伙人需谨慎啊 更新有赞
15,Shell,zsh-autosuggestions,27656,1765,Shell,https://github.com/zsh-users/zsh-autosuggestions,zsh-users,119,2023-09-27T22:25:02Z,Fish-like autosuggestions for zsh
16,Shell,gitflow,26304,2690,Shell,https://github.com/nvie/gitflow,nvie,234,2023-08-01T12:10:17Z,Git extensions to provide high-level repository operations for Vincent Driessen's branching model.
17,Shell,hacker-laws,25118,1519,Shell,https://github.com/dwmkerr/hacker-laws,dwmkerr,133,2023-08-09T03:54:35Z,"💻📖 Laws, Theories, Principles and Patterns that developers will find useful. #hackerlaws"
18,Shell,dokku,25052,1832,Shell,https://github.com/dokku/dokku,dokku,23,2023-10-12T13:07:12Z,A docker-powered PaaS that helps you build and manage the lifecycle of applications
19,Shell,fonts,24947,3260,Shell,https://github.com/powerline/fonts,powerline,151,2023-06-29T22:50:34Z,Patched fonts for Powerline users.
20,Shell,90DaysOfDevOps,23997,5807,Shell,https://github.com/MichaelCade/90DaysOfDevOps,MichaelCade,7,2023-10-12T04:32:34Z,"I am using this repository to document my journey learning about DevOps. I began this process on January 1, 2022, and plan to continue until March 31. I will be dedicating one hour each day, including weekends, to gaining a foundational understanding of the various aspects of DevOps. This will be a 90-day intensive study period. 2022 & 2023 inc."
21,Shell,90DaysOfDevOps,23997,5807,Shell,https://github.com/MichaelCade/90DaysOfDevOps,MichaelCade,7,2023-10-12T04:32:34Z,"I am using this repository to document my journey learning about DevOps. I began this process on January 1, 2022, and plan to continue until March 31. I will be dedicating one hour each day, including weekends, to gaining a foundational understanding of the various aspects of DevOps. This will be a 90-day intensive study period. 2022 & 2023 inc."
22,Shell,iTerm2-Color-Schemes,23547,6438,Shell,https://github.com/mbadolato/iTerm2-Color-Schemes,mbadolato,18,2023-10-11T14:37:40Z,"Over 250 terminal color schemes/themes for iTerm/iTerm2. Includes ports to Terminal, Konsole, PuTTY, Xresources, XRDB, Remmina, Termite, XFCE, Tilda, FreeBSD VT, Terminator, Kitty, MobaXterm, LXTerminal, Microsoft's Windows Terminal, Visual Studio, Alacritty"
23,Shell,streisand,23041,2035,Shell,https://github.com/StreisandEffect/streisand,StreisandEffect,211,2021-05-04T09:42:40Z,"Streisand sets up a new server running your choice of WireGuard, OpenConnect, OpenSSH, OpenVPN, Shadowsocks, sslh, Stunnel, or a Tor bridge. It also generates custom instructions for all of these services. At the end of the run you are given an HTML file with instructions that can be shared with friends, family members, and fellow activists."
24,Shell,setup-ipsec-vpn,22815,6048,Shell,https://github.com/hwdsl2/setup-ipsec-vpn,hwdsl2,0,2023-10-01T21:40:50Z,"Scripts to build your own IPsec VPN server, with IPsec/L2TP, Cisco IPsec and IKEv2"
25,Shell,vscodium,21873,926,Shell,https://github.com/VSCodium/vscodium,VSCodium,105,2023-10-12T18:11:07Z,binary releases of VS Code without MS branding/telemetry/licensing
26,Shell,v2ray,20291,15179,Shell,https://github.com/233boy/v2ray,233boy,96,2023-08-08T07:13:06Z,最好用的 V2Ray 一键安装脚本 & 管理脚本
27,Shell,neofetch,18942,1408,Shell,https://github.com/dylanaraps/neofetch,dylanaraps,259,2023-10-12T13:31:09Z,🖼️  A command-line system information tool written in bash 3.2+
28,Shell,asdf,18731,746,Shell,https://github.com/asdf-vm/asdf,asdf-vm,133,2023-10-11T07:23:44Z,"Extendable version manager with support for Ruby, Node.js, Elixir, Erlang & more"
29,Shell,spaceship-prompt,18678,975,Shell,https://github.com/spaceship-prompt/spaceship-prompt,spaceship-prompt,88,2023-10-10T11:08:01Z,":rocket::star: Minimalistic, powerful and extremely customizable Zsh prompt"
30,Shell,n,18028,752,Shell,https://github.com/tj/n,tj,5,2023-10-08T06:58:11Z,Node version management
31,Shell,zsh-syntax-highlighting,17859,1314,Shell,https://github.com/zsh-users/zsh-syntax-highlighting,zsh-users,150,2023-09-06T04:24:11Z,Fish shell like syntax highlighting for Zsh.
32,Shell,openvpn-install,17641,4687,Shell,https://github.com/Nyr/openvpn-install,Nyr,28,2023-09-25T09:17:24Z,"OpenVPN road warrior installer for Ubuntu, Debian, AlmaLinux, Rocky Linux, CentOS and Fedora"
33,Shell,git-extras,16443,1241,Shell,https://github.com/tj/git-extras,tj,84,2023-10-13T08:58:26Z,"GIT utilities -- repo summary, repl, changelog population, author commit percentages and more"
34,Shell,interview_python,15927,5545,Shell,https://github.com/taizilongxu/interview_python,taizilongxu,31,2023-05-15T09:47:05Z,关于Python的面试题
35,Shell,Hack,15863,626,Shell,https://github.com/source-foundry/Hack,source-foundry,120,2022-11-21T18:05:33Z,A typeface designed for source code
36,Shell,docker-elk,15824,6449,Shell,https://github.com/deviantony/docker-elk,deviantony,5,2023-10-03T15:55:25Z,The Elastic stack (ELK) powered by Docker and Compose.
37,Shell,z,15530,1216,Shell,https://github.com/rupa/z,rupa,80,2023-05-05T09:24:31Z,z - jump around
38,Shell,rbenv,15344,1415,Shell,https://github.com/rbenv/rbenv,rbenv,10,2023-10-10T02:16:40Z,Manage your app's Ruby environment
39,Shell,redox,14637,935,Shell,https://github.com/redox-os/redox,redox-os,0,2023-06-23T09:19:10Z,Mirror of https://gitlab.redox-os.org/redox-os/redox
40,Shell,awesome-kubernetes,14320,2251,Shell,https://github.com/ramitsurana/awesome-kubernetes,ramitsurana,9,2023-09-18T11:13:58Z,A curated list for awesome kubernetes sources :ship::tada:
41,Shell,kaldi,13157,5246,Shell,https://github.com/kaldi-asr/kaldi,kaldi-asr,163,2023-10-08T06:01:23Z,kaldi-asr/kaldi is the official location of the Kaldi project.
42,Shell,awesome-cli-apps,12460,815,Shell,https://github.com/agarrharr/awesome-cli-apps,agarrharr,8,2023-09-25T14:21:58Z,🖥 📊 🕹 🛠 A curated list of command line apps
43,Shell,pure,12407,967,Shell,https://github.com/sindresorhus/pure,sindresorhus,24,2023-08-27T15:48:20Z,"Pretty, minimal and fast ZSH prompt"
44,Shell,nsfw_data_scraper,12018,2885,Shell,https://github.com/alex000kim/nsfw_data_scraper,alex000kim,2,2023-05-06T23:02:00Z,Collection of scripts to aggregate image data for the purposes of training an NSFW Image Classifier
45,Shell,docker-mailserver,11920,1652,Shell,https://github.com/docker-mailserver/docker-mailserver,docker-mailserver,49,2023-10-13T08:46:44Z,"Production-ready fullstack but simple mail server (SMTP, IMAP, LDAP, Antispam, Antivirus, etc.) running inside a container."
46,Shell,awesome-raspberry-pi,11896,969,Shell,https://github.com/thibmaek/awesome-raspberry-pi,thibmaek,2,2023-10-08T13:28:08Z,"📝 A curated list of awesome Raspberry Pi tools, projects, images and resources"
47,Shell,haoel.github.io,11770,1844,Shell,https://github.com/haoel/haoel.github.io,haoel,155,2023-05-11T09:58:42Z,
48,Shell,terminals-are-sexy,11596,613,Shell,https://github.com/k4m4/terminals-are-sexy,k4m4,35,2023-09-05T17:11:37Z,"💥 A curated list of Terminal frameworks, plugins & resources for CLI lovers."
49,Shell,termux-packages,11247,2837,Shell,https://github.com/termux/termux-packages,termux,481,2023-10-13T09:04:25Z,A package build system for Termux.
50,Shell,lynis,11237,1352,Shell,https://github.com/CISOfy/lynis,CISOfy,115,2023-10-07T09:35:09Z,"Lynis - Security auditing tool for Linux, macOS, and UNIX-based systems. Assists with compliance testing (HIPAA/ISO27001/PCI DSS) and system hardening. Agentless, and installation optional."
51,Shell,ansible-examples,11040,6965,Shell,https://github.com/ansible/ansible-examples,ansible,49,2023-10-04T11:49:32Z,"A few starter examples of ansible playbooks, to show features and how they work together.  See http://galaxy.ansible.com for example roles from the Ansible community for deploying many popular applications."
52,Shell,bocker,10855,714,Shell,https://github.com/p8952/bocker,p8952,7,2017-12-09T14:16:38Z,Docker implemented in around 100 lines of bash
53,Shell,openvpn-install,10845,2645,Shell,https://github.com/angristan/openvpn-install,angristan,78,2023-10-06T18:32:18Z,"Set up your own OpenVPN server on Debian, Ubuntu, Fedora, CentOS or Arch Linux."
54,Shell,kubernetes-handbook,10770,2933,Shell,https://github.com/rootsongjc/kubernetes-handbook,rootsongjc,3,2023-08-07T01:15:08Z,Kubernetes中文指南/云原生应用架构实战手册 -  https://jimmysong.io/kubernetes-handbook
55,Shell,awesome-cheatsheets,10454,1988,Shell,https://github.com/skywind3000/awesome-cheatsheets,skywind3000,8,2023-09-13T09:25:13Z,超级速查表 - 编程语言、框架和开发工具的速查表，单个文件包含一切你需要知道的东西 :zap:
56,Shell,bashtop,10391,543,Shell,https://github.com/aristocratos/bashtop,aristocratos,53,2023-08-21T03:58:13Z,Linux/OSX/FreeBSD resource monitor
57,Shell,v2ray-agent,10243,4005,Shell,https://github.com/mack-a/v2ray-agent,mack-a,6,2023-10-12T15:31:09Z,Xray、Tuic、hy2、sing-box 八合一一键脚本
58,Shell,TabNine,10199,480,Shell,https://github.com/codota/TabNine,codota,3,2022-12-12T12:27:01Z,AI Code Completions
59,Shell,tmux-resurrect,10161,380,Shell,https://github.com/tmux-plugins/tmux-resurrect,tmux-plugins,192,2023-10-04T00:33:21Z,Persists tmux environment across system restarts.
60,Shell,tpm,10138,367,Shell,https://github.com/tmux-plugins/tpm,tmux-plugins,82,2023-10-07T08:05:11Z,Tmux Plugin Manager
61,Shell,tpm,10138,367,Shell,https://github.com/tmux-plugins/tpm,tmux-plugins,82,2023-10-07T08:05:11Z,Tmux Plugin Manager
62,Shell,git-blame-someone-else,10115,259,Shell,https://github.com/jayphelps/git-blame-someone-else,jayphelps,0,2023-03-27T19:26:58Z,Blame someone else for your bad code.
63,Shell,Command-line-text-processing,10103,727,Shell,https://github.com/learnbyexample/Command-line-text-processing,learnbyexample,0,2022-11-04T05:43:17Z,":zap: From finding text to search and replace, from sorting to beautifying text and more :art:"
64,Shell,YubiKey-Guide,10085,1087,Shell,https://github.com/drduh/YubiKey-Guide,drduh,22,2023-10-10T18:11:57Z,Guide to using YubiKey for GPG and SSH
65,Shell,ievms,9895,505,Shell,https://github.com/xdissent/ievms,xdissent,60,2020-02-13T17:02:43Z,Automated installation of the Microsoft IE App Compat virtual machines
66,Shell,RetroPie-Setup,9807,1385,Shell,https://github.com/RetroPie/RetroPie-Setup,RetroPie,54,2023-10-13T03:45:08Z,Shell script to set up a Raspberry Pi/Odroid/PC with RetroArch emulator and various cores
67,Shell,oh-my-fish,9744,848,Shell,https://github.com/oh-my-fish/oh-my-fish,oh-my-fish,75,2023-02-13T03:38:34Z,The Fish Shell Framework
68,Shell,JetBrainsMono,9537,282,Shell,https://github.com/JetBrains/JetBrainsMono,JetBrains,123,2023-10-02T23:51:01Z,JetBrains Mono – the free and open-source typeface for developers
69,Shell,m-cli,9451,312,Shell,https://github.com/rgcr/m-cli,rgcr,21,2023-02-13T18:11:36Z, Swiss Army Knife for macOS 
70,Shell,Bash-Snippets,9281,852,Shell,https://github.com/alexanderepstein/Bash-Snippets,alexanderepstein,7,2023-08-11T18:16:09Z,A collection of small bash scripts for heavy terminal users
71,Shell,perf-tools,9273,1592,Shell,https://github.com/brendangregg/perf-tools,brendangregg,34,2022-08-12T19:31:40Z,Performance analysis tools based on Linux perf_events (aka perf) and ftrace
72,Shell,jsproxy,9155,3669,Shell,https://github.com/EtherDream/jsproxy,EtherDream,178,2023-03-17T04:44:24Z,An online proxy based on ServiceWorker
73,Shell,oss-fuzz,9087,2017,Shell,https://github.com/google/oss-fuzz,google,230,2023-10-13T03:55:46Z,OSS-Fuzz - continuous fuzzing for open source software.
74,Shell,Xray_onekey,9038,3762,Shell,https://github.com/wulabing/Xray_onekey,wulabing,6,2023-10-03T16:19:17Z,Xray 基于 Nginx 的 VLESS + XTLS 一键安装脚本 
75,Shell,gvm,8907,516,Shell,https://github.com/moovweb/gvm,moovweb,151,2023-09-24T13:35:32Z,Go Version Manager
76,Shell,super-linter,8901,1037,Shell,https://github.com/super-linter/super-linter,super-linter,37,2023-10-11T23:28:28Z,Combination of multiple linters to install as a GitHub Action
77,Shell,baseimage-docker,8755,1102,Shell,https://github.com/phusion/baseimage-docker,phusion,5,2023-03-24T01:44:48Z,A minimal Ubuntu base image modified for Docker-friendliness
78,Shell,babun,8655,581,Shell,https://github.com/babun/babun,babun,382,2019-06-11T15:45:50Z,Babun - a Windows shell you will love!
79,Shell,Mac-CLI,8630,342,Shell,https://github.com/guarinogabriel/Mac-CLI,guarinogabriel,2,2023-01-28T02:16:46Z, macOS command line tool for developers – The ultimate tool to manage your Mac. It provides a huge set of command line commands that automatize the usage of your Mac.
80,Shell,docker-bench-security,8563,987,Shell,https://github.com/docker/docker-bench-security,docker,16,2023-10-06T07:13:45Z,The Docker Bench for Security is a script that checks for dozens of common best-practices around deploying Docker containers in production.
81,Shell,spinnaker,9035,1223,Shell,https://github.com/spinnaker/spinnaker,spinnaker,148,2023-09-12T08:09:58Z,"Spinnaker is an open source, multi-cloud continuous delivery platform for releasing software changes with high velocity and confidence."
82,Shell,gvm,8907,516,Shell,https://github.com/moovweb/gvm,moovweb,151,2023-09-24T13:35:32Z,Go Version Manager
83,Shell,super-linter,8901,1037,Shell,https://github.com/super-linter/super-linter,super-linter,37,2023-10-11T23:28:28Z,Combination of multiple linters to install as a GitHub Action
84,Shell,baseimage-docker,8755,1102,Shell,https://github.com/phusion/baseimage-docker,phusion,5,2023-03-24T01:44:48Z,A minimal Ubuntu base image modified for Docker-friendliness
85,Shell,babun,8655,581,Shell,https://github.com/babun/babun,babun,382,2019-06-11T15:45:50Z,Babun - a Windows shell you will love!
86,Shell,Mac-CLI,8630,342,Shell,https://github.com/guarinogabriel/Mac-CLI,guarinogabriel,2,2023-01-28T02:16:46Z, macOS command line tool for developers – The ultimate tool to manage your Mac. It provides a huge set of command line commands that automatize the usage of your Mac.
87,Shell,my-arsenal-of-aws-security-tools,8423,1451,Shell,https://github.com/toniblyx/my-arsenal-of-aws-security-tools,toniblyx,1,2023-07-31T08:36:04Z,"List of open source tools for AWS security: defensive, offensive, auditing, DFIR, etc."
88,Shell,caffe2,8422,1990,Shell,https://github.com/facebookarchive/caffe2,facebookarchive,580,2023-02-07T16:51:06Z,"Caffe2 is a lightweight, modular, and scalable deep learning framework."
89,Shell,laptop,8421,1918,Shell,https://github.com/thoughtbot/laptop,thoughtbot,0,2023-10-04T00:47:56Z,A shell script to set up a macOS laptop for web and mobile development.
90,Shell,crouton,8415,1272,Shell,https://github.com/dnschneid/crouton,dnschneid,116,2023-07-20T16:55:32Z,Chromium OS Universal Chroot Environment
91,Shell,Hackintosh,8388,1053,Shell,https://github.com/daliansky/Hackintosh,daliansky,0,2023-10-12T02:55:03Z,Hackintosh long-term maintenance model EFI and installation tutorial
92,Shell,docker-openvpn,8260,2302,Shell,https://github.com/kylemanna/docker-openvpn,kylemanna,261,2023-09-26T10:15:30Z,🔒 OpenVPN server in a Docker container complete with an EasyRSA PKI CA
93,Shell,shadowsocks_install,7919,4666,Shell,https://github.com/teddysun/shadowsocks_install,teddysun,0,2023-09-23T08:43:20Z,Auto Install Shadowsocks Server for CentOS/Debian/Ubuntu
94,Shell,one-key-hidpi,7896,950,Shell,https://github.com/xzhih/one-key-hidpi,xzhih,74,2023-01-17T17:46:24Z,Enable macOS HiDPI and have a native setting.
95,Shell,paperwork,7857,684,Shell,https://github.com/paperwork/paperwork,paperwork,32,2022-07-10T16:38:15Z,"Paperwork - OpenSource note-taking & archiving alternative to Evernote, Microsoft OneNote & Google Keep"
96,Shell,MagiskOnWSALocal,7848,20811,Shell,https://github.com/LSPosed/MagiskOnWSALocal,LSPosed,20,2023-09-30T14:13:29Z,Integrate Magisk root and Google Apps into WSA (Windows Subsystem for Android)
97,Shell,antigen,7717,295,Shell,https://github.com/zsh-users/antigen,zsh-users,80,2023-07-27T06:25:19Z,The plugin manager for zsh.
98,Shell,ctf-tools,7705,1832,Shell,https://github.com/zardus/ctf-tools,zardus,20,2023-06-25T08:18:34Z,Some setup scripts for security research tools.
99,Shell,docker-gitlab,7654,2128,Shell,https://github.com/sameersbn/docker-gitlab,sameersbn,526,2023-10-11T12:03:32Z,Dockerized GitLab
100,Shell,easy_rust,7623,355,Shell,https://github.com/Dhghomon/easy_rust,Dhghomon,14,2023-01-21T14:04:10Z,Rust explained using easy English
1,Swift,awesome-ios,44142,6884,Swift,https://github.com/vsouza/awesome-ios,vsouza,1,2023-09-25T13:54:47Z,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects "
2,Swift,Alamofire,39841,7506,Swift,https://github.com/Alamofire/Alamofire,Alamofire,34,2023-10-08T18:41:02Z,Elegant HTTP Networking in Swift
3,Swift,iina,34655,2486,Swift,https://github.com/iina/iina,iina,1587,2023-10-13T01:09:35Z,The modern video player for macOS.
4,Swift,ShadowsocksX-NG,31776,8010,Swift,https://github.com/shadowsocks/ShadowsocksX-NG,shadowsocks,301,2023-03-29T02:14:51Z,Next Generation of ShadowsocksX
5,Swift,clashX,28448,3361,Swift,https://github.com/yichengchen/clashX,yichengchen,0,2023-09-26T03:13:46Z,
6,Swift,swift-algorithm-club,28086,5006,Swift,https://github.com/kodecocodes/swift-algorithm-club,kodecocodes,30,2023-08-02T01:34:21Z,"Algorithms and data structures in Swift, with explanations!"
7,Swift,Charts,27047,5962,Swift,https://github.com/danielgindi/Charts,danielgindi,827,2023-10-12T10:27:30Z,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.
8,Swift,lottie-ios,24501,3606,Swift,https://github.com/airbnb/lottie-ios,airbnb,16,2023-10-10T18:55:53Z,An iOS library to natively render After Effects vector animations
9,Swift,MonitorControl,23694,726,Swift,https://github.com/MonitorControl/MonitorControl,MonitorControl,62,2023-10-10T09:25:55Z,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.
10,Swift,RxSwift,23612,4121,Swift,https://github.com/ReactiveX/RxSwift,ReactiveX,20,2023-10-04T05:37:36Z,Reactive Programming in Swift
11,Swift,vapor,23239,1428,Swift,https://github.com/vapor/vapor,vapor,90,2023-10-11T12:32:00Z,💧 A server-side Swift HTTP web framework.
12,Swift,Rectangle,22462,651,Swift,https://github.com/rxhanson/Rectangle,rxhanson,95,2023-10-04T21:59:08Z,Move and resize windows on macOS with keyboard shortcuts and snap areas
13,Swift,SwiftyJSON,22148,3432,Swift,https://github.com/SwiftyJSON/SwiftyJSON,SwiftyJSON,110,2023-08-10T14:58:09Z,The better way to deal with JSON data in Swift.
14,Swift,Kingfisher,21666,2459,Swift,https://github.com/onevcat/Kingfisher,onevcat,119,2023-09-26T01:37:40Z,"A lightweight, pure-Swift library for downloading and caching images from the web."
